,x,y,z,layer,region,type
148,4232.1503701921465,-1344.881833014761,-2079.3212640928678,L3,S1FL,ObjectiveCSD_Disk
149,4238.174120192147,-1346.391583014761,-2071.483264092868,L3,S1FL,ObjectiveCSD_Disk
150,4244.197870192147,-1347.901333014761,-2063.645264092868,L3,S1FL,ObjectiveCSD_Disk
151,4250.221620192147,-1349.411083014761,-2055.8072640928676,L3,S1FL,ObjectiveCSD_Disk
152,4256.245370192147,-1350.920833014761,-2047.969264092868,L3,S1FL,ObjectiveCSD_Disk
153,4262.269120192146,-1352.430583014761,-2040.1310140928679,L3,S1FL,ObjectiveCSD_Disk
154,4268.292870192146,-1353.940333014761,-2032.2927640928679,L3,S1FL,ObjectiveCSD_Disk
155,4274.316620192147,-1355.450083014761,-2024.4545140928678,L3,S1FL,ObjectiveCSD_Disk
156,4280.340370192146,-1356.959833014761,-2016.6162640928678,L3,S1FL,ObjectiveCSD_Disk
157,4286.3641201921455,-1358.469583014761,-2008.7782640928679,L3,S1FL,ObjectiveCSD_Disk
158,4292.387870192146,-1359.9793330147609,-2000.940264092868,L3,S1FL,ObjectiveCSD_Disk
159,4298.411620192146,-1361.489083014761,-1993.1022640928677,L3,S1FL,ObjectiveCSD_Disk
160,4304.435370192146,-1362.998833014761,-1985.2642640928677,L3,S1FL,ObjectiveCSD_Disk
161,4310.459120192147,-1364.508583014761,-1977.4262640928678,L3,S1FL,ObjectiveCSD_Disk
162,4316.482870192147,-1366.018333014761,-1969.5882640928676,L3,S1FL,ObjectiveCSD_Disk
163,4322.506620192147,-1367.528083014761,-1961.7502640928676,L3,S1FL,ObjectiveCSD_Disk
164,4328.530370192147,-1369.037833014761,-1953.9122640928676,L3,S1FL,ObjectiveCSD_Disk
165,4334.554120192146,-1370.547583014761,-1946.0740140928676,L3,S1FL,ObjectiveCSD_Disk
166,4340.577870192146,-1372.0573330147608,-1938.2357640928676,L3,S1FL,ObjectiveCSD_Disk
167,4346.601620192147,-1373.567083014761,-1930.3975140928678,L3,S1FL,ObjectiveCSD_Disk
168,4352.625370192147,-1375.076833014761,-1922.5592640928678,L3,S1FL,ObjectiveCSD_Disk
169,4358.648870192146,-1376.586583014761,-1914.7212640928678,L3,S1FL,ObjectiveCSD_Disk
170,4364.672370192146,-1378.096333014761,-1906.8832640928676,L3,S1FL,ObjectiveCSD_Disk
171,4370.695870192147,-1379.606083014761,-1899.0452640928677,L3,S1FL,ObjectiveCSD_Disk
172,4376.719370192146,-1381.115833014761,-1891.2072640928677,L3,S1FL,ObjectiveCSD_Disk
173,4382.743120192146,-1382.625333014761,-1883.3690140928677,L2,S1FL,ObjectiveCSD_Disk
174,4388.766870192147,-1384.134833014761,-1875.5307640928677,L2,S1FL,ObjectiveCSD_Disk
175,4394.790620192147,-1385.6443330147608,-1867.6925140928677,L2,S1FL,ObjectiveCSD_Disk
176,4400.814370192146,-1387.153833014761,-1859.8542640928677,L2,S1FL,ObjectiveCSD_Disk
177,4406.838120192146,-1388.663583014761,-1852.0162640928677,L2,S1FL,ObjectiveCSD_Disk
178,4412.861870192146,-1390.1733330147608,-1844.1782640928677,L2,S1FL,ObjectiveCSD_Disk
179,4418.885620192146,-1391.683083014761,-1836.3402640928678,L2,S1FL,ObjectiveCSD_Disk
180,4424.9093701921465,-1393.192833014761,-1828.5022640928678,L2,S1FL,ObjectiveCSD_Disk
181,4430.933120192147,-1394.7025830147609,-1820.6642640928678,L2,S1FL,ObjectiveCSD_Disk
182,4436.956870192147,-1396.212333014761,-1812.8262640928679,L2,S1FL,ObjectiveCSD_Disk
183,4442.980620192147,-1397.722083014761,-1804.9882640928677,L2,S1FL,ObjectiveCSD_Disk
184,4449.004370192147,-1399.231833014761,-1797.1502640928677,L2,S1FL,ObjectiveCSD_Disk
185,4455.027870192147,-1400.7415830147609,-1789.3120140928677,L2,S1FL,ObjectiveCSD_Disk
186,4461.051370192146,-1402.2513330147608,-1781.473764092868,L2,S1FL,ObjectiveCSD_Disk
187,4467.074870192147,-1403.761083014761,-1773.6355140928679,L2,S1FL,ObjectiveCSD_Disk
188,4473.098370192147,-1405.270833014761,-1765.7972640928679,L1,S1FL,ObjectiveCSD_Disk
189,4479.122120192147,-1406.7805830147609,-1757.959264092868,L1,S1FL,ObjectiveCSD_Disk
190,4485.1458701921465,-1408.290333014761,-1750.121264092868,L1,S1FL,ObjectiveCSD_Disk
191,4491.169620192146,-1409.800083014761,-1742.2832640928677,L1,S1FL,ObjectiveCSD_Disk
192,4497.193370192146,-1411.309833014761,-1734.4452640928678,L1,S1FL,ObjectiveCSD_Disk
193,4503.2171201921465,-1412.8195830147608,-1726.6070140928678,L1,S1FL,ObjectiveCSD_Disk
194,4509.240870192147,-1414.3293330147608,-1718.7687640928677,L1,S1FL,ObjectiveCSD_Disk
195,4515.264620192147,-1415.839083014761,-1710.9305140928677,L1,S1FL,ObjectiveCSD_Disk
196,4521.288370192146,-1417.3488330147609,-1703.0922640928677,L1,S1FL,ObjectiveCSD_Disk
197,4527.312120192146,-1418.8585830147608,-1695.2542640928677,L1,S1FL,ObjectiveCSD_Disk
198,4533.335870192146,-1420.368333014761,-1687.4162640928676,L1,S1FL,ObjectiveCSD_Disk
199,4539.359620192146,-1421.878083014761,-1679.5782640928676,L1,S1FL,ObjectiveCSD_Disk
200,4545.383370192147,-1423.3878330147609,-1671.7402640928676,L1,S1FL,ObjectiveCSD_Disk
