,x,y,z,layer,region,type
126,3435.516495192146,-1145.219395514761,-3115.909826592868,L6,S1FL,LineSource
127,3436.2694326921464,-1145.408114264761,-3114.9300453428677,L6,S1FL,LineSource
128,3437.0223701921464,-1145.596833014761,-3113.9502640928677,L6,S1FL,LineSource
129,3437.775338942146,-1145.7855517647608,-3112.9705140928677,L6,S1FL,LineSource
130,3438.528307692146,-1145.974270514761,-3111.9907640928677,L6,S1FL,LineSource
131,3439.281276442146,-1146.1629892647609,-3111.0110140928678,L6,S1FL,LineSource
132,3440.034245192146,-1146.3517080147608,-3110.031264092868,L6,S1FL,LineSource
133,3440.787213942146,-1146.540426764761,-3109.051514092868,L6,S1FL,LineSource
134,3441.540182692146,-1146.7291455147608,-3108.071764092868,L6,S1FL,LineSource
135,3442.293151442146,-1146.9178642647607,-3107.092014092868,L6,S1FL,LineSource
136,3443.046120192146,-1147.1065830147609,-3106.112264092868,L6,S1FL,LineSource
137,3443.799088942146,-1147.295301764761,-3105.132514092868,L6,S1FL,LineSource
138,3444.5520576921463,-1147.484020514761,-3104.152764092868,L6,S1FL,LineSource
139,3445.3050264421463,-1147.6727392647608,-3103.173014092868,L6,S1FL,LineSource
140,3446.0579951921463,-1147.861458014761,-3102.193264092868,L6,S1FL,LineSource
141,3446.8109639421464,-1148.050176764761,-3101.213514092868,L6,S1FL,LineSource
142,3447.5639326921464,-1148.238895514761,-3100.233764092868,L6,S1FL,LineSource
143,3448.3169014421464,-1148.427614264761,-3099.2540140928677,L6,S1FL,LineSource
144,3449.0698701921465,-1148.616333014761,-3098.2742640928677,L6,S1FL,LineSource
145,3449.8228389421465,-1148.8050517647612,-3097.2945140928678,L6,S1FL,LineSource
146,3450.5758076921466,-1148.993770514761,-3096.3147640928673,L6,S1FL,LineSource
147,3451.3287764421466,-1149.182489264761,-3095.3350140928674,L6,S1FL,LineSource
148,3452.0817451921466,-1149.3712080147611,-3094.3552640928674,L6,S1FL,LineSource
149,3452.8347139421467,-1149.559926764761,-3093.3755140928674,L6,S1FL,LineSource
150,3453.5876826921467,-1149.748645514761,-3092.3957640928675,L6,S1FL,LineSource
151,3454.3406514421467,-1149.937364264761,-3091.4160140928675,L6,S1FL,LineSource
152,3455.093620192147,-1150.126083014761,-3090.4362640928675,L6,S1FL,LineSource
153,3455.846588942147,-1150.314801764761,-3089.4565140928676,L6,S1FL,LineSource
154,3456.599557692147,-1150.503520514761,-3088.4767640928676,L6,S1FL,LineSource
155,3457.352526442147,-1150.692239264761,-3087.4970140928676,L6,S1FL,LineSource
156,3458.105495192147,-1150.8809580147608,-3086.5172640928677,L6,S1FL,LineSource
157,3458.858463942147,-1151.069676764761,-3085.5375140928677,L6,S1FL,LineSource
158,3459.611432692147,-1151.2583955147609,-3084.5577640928677,L6,S1FL,LineSource
159,3460.364401442147,-1151.4471142647608,-3083.5780140928678,L6,S1FL,LineSource
160,3461.1173701921466,-1151.635833014761,-3082.598264092868,L6,S1FL,LineSource
161,3461.870338942146,-1151.824551764761,-3081.6184828428677,L6,S1FL,LineSource
162,3462.623307692146,-1152.013270514761,-3080.6387015928676,L6,S1FL,LineSource
163,3463.3762764421463,-1152.2019892647609,-3079.6589203428675,L6,S1FL,LineSource
164,3464.1292451921463,-1152.390708014761,-3078.679139092868,L6,S1FL,LineSource
165,3464.8822139421463,-1152.579426764761,-3077.6993578428683,L6,S1FL,LineSource
166,3465.6351826921464,-1152.7681455147608,-3076.719576592868,L6,S1FL,LineSource
167,3466.3881514421464,-1152.956864264761,-3075.739795342868,L6,S1FL,LineSource
168,3467.1411201921464,-1153.1455830147609,-3074.760014092868,L6,S1FL,LineSource
169,3467.8940889421465,-1153.3343017647608,-3073.780232842868,L6,S1FL,LineSource
170,3468.6470576921465,-1153.523020514761,-3072.800451592868,L6,S1FL,LineSource
171,3469.4000264421466,-1153.7117392647608,-3071.8206703428677,L6,S1FL,LineSource
172,3470.1529951921466,-1153.9004580147607,-3070.8408890928677,L6,S1FL,LineSource
173,3470.9059639421466,-1154.0891767647609,-3069.8611078428676,L6,S1FL,LineSource
174,3471.6589326921467,-1154.2778955147608,-3068.8813265928675,L6,S1FL,LineSource
175,3472.4119014421467,-1154.4666142647607,-3067.9015453428674,L6,S1FL,LineSource
176,3473.1648701921467,-1154.6553330147608,-3066.9217640928678,L6,S1FL,LineSource
177,3473.917838942147,-1154.844051764761,-3065.941982842868,L6,S1FL,LineSource
178,3474.670807692147,-1155.0327705147608,-3064.962201592868,L6,S1FL,LineSource
179,3475.423776442147,-1155.2214892647607,-3063.982420342868,L6,S1FL,LineSource
180,3476.176745192147,-1155.4102080147609,-3063.002639092868,L6,S1FL,LineSource
181,3476.929713942147,-1155.598926764761,-3062.022857842868,L6,S1FL,LineSource
182,3477.682682692147,-1155.787645514761,-3061.0430765928677,L6,S1FL,LineSource
183,3478.435651442147,-1155.9763642647608,-3060.0632953428676,L6,S1FL,LineSource
